Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,TEAM_ID,SEASON,OPP_TEAM_ID,PTS_ALLOWED,DEF_LAST10
1610612737,22100156,2021-11-09,ATL @ UTA,L,4,8,0.333,240,37,85,0.435,18,35,0.514,6,10,0.6,6,26,32,22,6,5,11,18,98,1610612737,2021,1610612762,110,114.0
1610612737,22100182,2021-11-12,ATL @ DEN,L,4,9,0.308,240,38,93,0.409,5,28,0.179,15,21,0.714,14,36,50,20,2,5,8,20,96,1610612737,2021,1610612743,105,114.9
1610612737,22100193,2021-11-14,ATL vs. MIL,W,5,9,0.357,240,47,97,0.485,15,35,0.429,11,13,0.846,15,36,51,21,6,1,12,19,120,1610612737,2021,1610612749,100,115.0
1610612737,22100202,2021-11-15,ATL vs. ORL,W,6,9,0.4,240,47,85,0.553,14,30,0.467,21,32,0.656,9,37,46,32,10,7,11,17,129,1610612737,2021,1610612753,111,115.1
1610612737,22100215,2021-11-17,ATL vs. BOS,W,7,9,0.438,240,41,81,0.506,13,37,0.351,15,18,0.833,6,34,40,28,9,4,11,17,110,1610612737,2021,1610612738,99,114.0
1610612737,22100242,2021-11-20,ATL vs. CHA,W,8,9,0.471,240,43,82,0.524,12,34,0.353,17,21,0.81,8,38,46,24,6,6,12,22,115,1610612737,2021,1610612766,105,111.7
1610612737,22100255,2021-11-22,ATL vs. OKC,W,9,9,0.5,240,42,87,0.483,14,34,0.412,15,16,0.938,8,36,44,25,6,6,7,16,113,1610612737,2021,1610612760,101,111.1
1610612737,22100277,2021-11-24,ATL @ SAS,W,10,9,0.526,240,45,88,0.511,12,26,0.462,22,24,0.917,8,36,44,26,10,5,9,11,124,1610612737,2021,1610612759,106,109.5
1610612737,22100285,2021-11-26,ATL @ MEM,W,11,9,0.55,240,52,89,0.584,13,27,0.481,15,21,0.714,9,40,49,33,8,5,12,15,132,1610612737,2021,1610612763,100,108.5
1610612737,22100293,2021-11-27,ATL vs. NYK,L,11,10,0.524,240,33,93,0.355,9,37,0.243,15,20,0.75,13,39,52,18,8,6,6,17,90,1610612737,2021,1610612752,99,106.4
1610612737,22100319,2021-12-01,ATL @ IND,W,12,10,0.545,240,44,86,0.512,16,33,0.485,10,12,0.833,7,34,41,24,4,8,13,15,114,1610612737,2021,1610612754,111,103.6
1610612737,22100335,2021-12-03,ATL vs. PHI,L,12,11,0.522,240,31,76,0.408,10,28,0.357,24,30,0.8,11,36,47,20,5,3,14,20,96,1610612737,2021,1610612755,98,103.7
1610612737,22100350,2021-12-05,ATL vs. CHA,L,12,12,0.5,240,48,93,0.516,17,37,0.459,14,18,0.778,10,35,45,29,4,3,10,19,127,1610612737,2021,1610612766,130,103.0
1610612737,22100359,2021-12-06,ATL @ MIN,W,13,12,0.52,240,40,90,0.444,25,49,0.51,16,19,0.842,11,38,49,31,5,8,10,20,121,1610612737,2021,1610612750,110,106.0
1610612737,22100384,2021-12-10,ATL vs. BKN,L,13,13,0.5,240,37,94,0.394,11,34,0.324,20,24,0.833,16,33,49,21,10,3,14,19,105,1610612737,2021,1610612751,113,105.9
1610612737,22100407,2021-12-13,ATL vs. HOU,L,13,14,0.481,240,42,85,0.494,15,39,0.385,27,31,0.871,8,32,40,20,9,6,12,26,126,1610612737,2021,1610612745,132,107.3
1610612737,22100418,2021-12-15,ATL @ ORL,W,14,14,0.5,240,42,85,0.494,11,31,0.355,16,16,1.0,6,34,40,25,11,5,13,16,111,1610612737,2021,1610612753,99,110.0
1610612737,22100434,2021-12-17,ATL vs. DEN,L,14,15,0.483,240,41,88,0.466,7,24,0.292,26,34,0.765,10,27,37,22,6,3,15,17,115,1610612737,2021,1610612743,133,109.8
1610612737,22100470,2021-12-22,ATL vs. ORL,L,14,16,0.467,240,32,80,0.4,12,31,0.387,22,29,0.759,13,36,49,21,4,8,14,19,98,1610612737,2021,1610612753,104,112.5
1610612737,22100478,2021-12-23,ATL @ PHI,W,15,16,0.484,240,37,82,0.451,7,24,0.292,17,19,0.895,11,35,46,20,5,4,10,19,98,1610612737,2021,1610612755,96,112.9
1610612737,22100488,2021-12-25,ATL @ NYK,L,15,17,0.469,240,33,87,0.379,13,38,0.342,8,14,0.571,8,38,46,23,8,5,12,12,87,1610612737,2021,1610612752,101,112.6
1610612737,22100502,2021-12-27,ATL vs. CHI,L,15,18,0.455,240,40,89,0.449,15,34,0.441,23,26,0.885,11,34,45,22,3,5,10,14,118,1610612737,2021,1610612741,130,111.6
1610612737,22100519,2021-12-29,ATL @ CHI,L,15,19,0.441,240,44,92,0.478,11,26,0.423,18,26,0.692,10,27,37,26,6,3,11,17,117,1610612737,2021,1610612741,131,114.8
1610612737,22100533,2021-12-31,ATL @ CLE,W,16,19,0.457,240,43,97,0.443,16,38,0.421,19,21,0.905,14,30,44,23,8,4,2,23,121,1610612737,2021,1610612739,118,114.9
1610612737,22100560,2022-01-03,ATL @ POR,L,16,20,0.444,240,48,88,0.545,14,41,0.341,21,24,0.875,9,30,39,31,6,1,12,24,131,1610612737,2021,1610612757,136,115.7
1610612737,22100577,2022-01-05,ATL @ SAC,W,17,20,0.459,240,39,86,0.453,8,30,0.267,22,30,0.733,10,38,48,20,8,5,10,14,108,1610612737,2021,1610612758,102,118.0
1610612737,22100589,2022-01-07,ATL @ LAL,L,17,21,0.447,240,43,96,0.448,13,36,0.361,19,27,0.704,13,41,54,29,3,0,15,18,118,1610612737,2021,1610612747,134,115.0
1610612737,22100597,2022-01-09,ATL @ LAC,L,17,22,0.436,240,35,78,0.449,7,26,0.269,16,19,0.842,6,33,39,19,6,2,13,14,93,1610612737,2021,1610612746,106,118.5
1610612737,22100621,2022-01-12,ATL vs. MIA,L,17,23,0.425,240,31,82,0.378,13,45,0.289,16,23,0.696,6,31,37,20,8,3,14,15,91,1610612737,2021,1610612748,115,115.8
1610612737,22100636,2022-01-14,ATL @ MIA,L,17,24,0.415,240,38,79,0.481,16,38,0.421,26,30,0.867,9,25,34,26,6,6,15,27,118,1610612737,2021,1610612748,124,116.9
1610612737,22100643,2022-01-15,ATL vs. NYK,L,17,25,0.405,240,40,80,0.5,16,44,0.364,12,17,0.706,4,27,31,23,5,5,9,20,108,1610612737,2021,1610612752,117,119.7
1610612737,22100660,2022-01-17,ATL vs. MIL,W,18,25,0.419,240,38,86,0.442,15,36,0.417,30,32,0.938,10,36,46,25,7,8,13,18,121,1610612737,2021,1610612749,114,121.3
1610612737,22100670,2022-01-19,ATL vs. MIN,W,19,25,0.432,240,45,86,0.523,15,38,0.395,29,33,0.879,8,31,39,34,7,9,11,23,134,1610612737,2021,1610612750,122,119.7
1610612737,22100687,2022-01-21,ATL vs. MIA,W,20,25,0.444,240,38,68,0.559,14,33,0.424,20,24,0.833,6,30,36,26,3,1,16,17,110,1610612737,2021,1610612748,108,118.8
1610612737,22100703,2022-01-23,ATL @ CHA,W,21,25,0.457,240,40,88,0.455,15,39,0.385,18,24,0.75,7,38,45,25,12,6,10,22,113,1610612737,2021,1610612766,91,117.8
1610612737,22100725,2022-01-26,ATL vs. SAC,W,22,25,0.468,240,48,90,0.533,12,36,0.333,13,17,0.765,6,42,48,29,9,2,8,18,121,1610612737,2021,1610612758,104,113.3
1610612737,22100737,2022-01-28,ATL vs. BOS,W,23,25,0.479,240,41,89,0.461,12,31,0.387,14,20,0.7,9,34,43,19,10,11,11,21,108,1610612737,2021,1610612738,92,113.5
1610612737,22100751,2022-01-30,ATL vs. LAL,W,24,25,0.49,240,49,84,0.583,10,31,0.323,21,32,0.656,8,37,45,31,7,0,12,21,129,1610612737,2021,1610612747,121,109.3
1610612737,22100767,2022-01-31,ATL vs. TOR,L,24,26,0.48,240,37,81,0.457,12,32,0.375,14,16,0.875,5,41,46,28,6,5,15,20,100,1610612737,2021,1610612761,106,110.8
1610612737,22100783,2022-02-03,ATL vs. PHX,W,25,26,0.49,240,44,84,0.524,20,40,0.5,16,22,0.727,6,35,41,25,6,1,15,21,124,1610612737,2021,1610612756,115,109.9
1610612737,22100790,2022-02-04,ATL @ TOR,L,25,27,0.481,240,43,93,0.462,9,29,0.31,19,21,0.905,13,27,40,27,12,4,9,16,114,1610612737,2021,1610612761,125,109.0
1610612737,22100807,2022-02-06,ATL @ DAL,L,25,28,0.472,240,37,95,0.389,5,25,0.2,15,16,0.938,15,35,50,21,7,4,12,18,94,1610612737,2021,1610612742,103,109.8
1610612737,22100816,2022-02-08,ATL vs. IND,W,26,28,0.481,240,52,90,0.578,17,33,0.515,12,16,0.75,10,33,43,36,8,7,14,26,133,1610612737,2021,1610612754,112,108.7
1610612737,22100841,2022-02-11,ATL vs. SAS,L,26,29,0.473,240,47,103,0.456,14,43,0.326,13,15,0.867,17,32,49,28,10,5,14,18,121,1610612737,2021,1610612759,136,107.7
1610612737,22100856,2022-02-13,ATL @ BOS,L,26,30,0.464,240,34,93,0.366,12,38,0.316,15,15,1.0,11,37,48,18,6,3,13,22,95,1610612737,2021,1610612738,105,110.5
1610612737,22100867,2022-02-15,ATL vs. CLE,W,27,30,0.474,240,43,80,0.538,14,33,0.424,24,27,0.889,7,28,35,25,9,4,11,18,124,1610612737,2021,1610612739,116,111.9
1610612737,22100874,2022-02-16,ATL @ ORL,W,28,30,0.483,240,45,90,0.5,18,33,0.545,22,28,0.786,13,34,47,23,7,6,11,20,130,1610612737,2021,1610612753,109,113.1
1610612737,22100891,2022-02-24,ATL @ CHI,L,28,31,0.475,240,41,97,0.423,8,28,0.286,18,27,0.667,13,32,45,20,2,3,9,18,108,1610612737,2021,1610612741,112,114.8
1610612737,22100906,2022-02-26,ATL vs. TOR,W,29,31,0.483,240,48,83,0.578,13,31,0.419,18,22,0.818,5,40,45,27,8,8,12,19,127,1610612737,2021,1610612761,100,113.9
1610612737,22100927,2022-03-01,ATL @ BOS,L,29,32,0.475,240,36,83,0.434,7,31,0.226,19,24,0.792,5,32,37,15,8,4,9,20,98,1610612737,2021,1610612738,107,113.3
1610612737,22100710,2022-03-03,ATL vs. CHI,W,30,32,0.484,240,44,84,0.524,18,40,0.45,24,28,0.857,8,25,33,26,7,3,5,15,130,1610612737,2021,1610612741,124,112.5
1610612737,22100948,2022-03-04,ATL @ WAS,W,31,32,0.492,240,38,91,0.418,13,36,0.361,28,34,0.824,13,26,39,18,6,5,4,16,117,1610612737,2021,1610612764,114,112.4
1610612737,22100968,2022-03-07,ATL @ DET,L,31,33,0.484,265,42,93,0.452,11,38,0.289,15,22,0.682,13,35,48,28,3,6,13,25,110,1610612737,2021,1610612765,113,113.5
1610612737,22100984,2022-03-09,ATL @ MIL,L,31,34,0.477,240,43,86,0.5,11,38,0.289,18,22,0.818,7,37,44,26,6,3,9,20,115,1610612737,2021,1610612749,124,113.6
1610612737,22100996,2022-03-11,ATL vs. LAC,W,32,34,0.485,240,43,90,0.478,9,31,0.29,17,19,0.895,15,32,47,28,5,3,10,19,112,1610612737,2021,1610612746,106,112.4
1610612737,22101016,2022-03-13,ATL vs. IND,W,33,34,0.493,240,46,84,0.548,17,38,0.447,22,24,0.917,9,27,36,27,9,3,11,21,131,1610612737,2021,1610612754,128,112.5
1610612737,22101021,2022-03-14,ATL vs. POR,W,34,34,0.5,240,40,109,0.367,12,48,0.25,30,32,0.938,17,32,49,28,13,6,4,15,122,1610612737,2021,1610612757,113,113.7
1610612737,22101033,2022-03-16,ATL @ CHA,L,34,35,0.493,240,40,93,0.43,13,37,0.351,13,14,0.929,12,31,43,28,6,2,12,23,106,1610612737,2021,1610612766,116,114.1
1610612737,22101047,2022-03-18,ATL vs. MEM,W,35,35,0.5,240,45,91,0.495,13,28,0.464,17,21,0.81,7,33,40,28,12,6,9,20,120,1610612737,2021,1610612763,105,114.5
1610612737,22101064,2022-03-20,ATL vs. NOP,L,35,36,0.493,240,41,87,0.471,10,32,0.313,20,23,0.87,7,33,40,22,7,4,16,22,112,1610612737,2021,1610612740,117,115.0
1610612737,22101081,2022-03-22,ATL @ NYK,W,36,36,0.5,240,40,81,0.494,15,36,0.417,22,27,0.815,10,33,43,26,7,5,14,18,117,1610612737,2021,1610612752,111,116.0
1610612737,22101085,2022-03-23,ATL @ DET,L,36,37,0.493,240,37,92,0.402,14,44,0.318,13,15,0.867,9,31,40,21,8,3,14,17,101,1610612737,2021,1610612765,122,114.7
1610612737,22101102,2022-03-25,ATL vs. GSW,W,37,37,0.5,240,46,89,0.517,14,37,0.378,15,19,0.789,12,32,44,27,11,4,11,18,121,1610612737,2021,1610612744,110,115.5
1610612737,22101124,2022-03-28,ATL @ IND,W,38,37,0.507,240,47,86,0.547,17,35,0.486,21,26,0.808,13,27,40,32,11,4,13,19,132,1610612737,2021,1610612754,123,115.2
1610612737,22101143,2022-03-30,ATL @ OKC,W,39,37,0.513,240,49,91,0.538,18,39,0.462,20,22,0.909,6,37,43,28,10,4,12,19,136,1610612737,2021,1610612760,118,115.1
1610612737,22100452,2022-03-31,ATL vs. CLE,W,40,37,0.519,240,45,91,0.495,17,39,0.436,24,28,0.857,12,36,48,27,7,4,8,22,131,1610612737,2021,1610612739,107,116.3
1610612737,22101163,2022-04-02,ATL vs. BKN,W,41,37,0.526,240,36,86,0.419,13,41,0.317,37,49,0.755,10,44,54,18,10,4,6,18,122,1610612737,2021,1610612751,115,114.2
1610612737,22101182,2022-04-05,ATL @ TOR,L,41,38,0.519,240,43,94,0.457,14,37,0.378,8,12,0.667,10,33,43,31,5,4,7,22,108,1610612737,2021,1610612761,118,114.4
1610612737,22101192,2022-04-06,ATL vs. WAS,W,42,38,0.525,240,43,92,0.467,16,39,0.41,16,19,0.842,7,32,39,26,11,1,6,13,118,1610612737,2021,1610612764,103,114.6
1610612737,22101207,2022-04-08,ATL @ MIA,L,42,39,0.519,240,42,88,0.477,8,34,0.235,17,19,0.895,13,30,43,17,9,0,14,23,109,1610612737,2021,1610612748,113,114.4
1610612737,22101221,2022-04-10,ATL @ HOU,W,43,39,0.524,240,45,87,0.517,21,38,0.553,19,24,0.792,13,37,50,29,4,4,12,19,130,1610612737,2021,1610612745,114,114.0
1610612738,22100005,2021-10-20,BOS @ NYK,L,0,1,0.0,290,48,117,0.41,21,57,0.368,17,23,0.739,15,41,56,34,13,9,18,24,134,1610612738,2021,1610612752,138,114.3
1610612738,22100020,2021-10-22,BOS vs. TOR,L,0,2,0.0,240,32,82,0.39,11,34,0.324,8,11,0.727,10,32,42,19,6,12,25,19,83,1610612738,2021,1610612761,115,
1610612738,22100037,2021-10-24,BOS @ HOU,W,1,2,0.333,240,38,86,0.442,15,47,0.319,16,20,0.8,6,37,43,22,10,6,11,22,107,1610612738,2021,1610612745,97,
1610612738,22100041,2021-10-25,BOS @ CHA,W,2,2,0.5,265,50,101,0.495,19,50,0.38,21,25,0.84,11,42,53,33,8,9,12,23,140,1610612738,2021,1610612766,129,
1610612738,22100056,2021-10-27,BOS vs. WAS,L,2,3,0.4,240,37,85,0.435,10,29,0.345,23,28,0.821,10,27,37,18,9,5,13,21,107,1610612738,2021,1610612764,116,
1610612738,22100078,2021-10-30,BOS @ WAS,L,2,4,0.333,290,44,107,0.411,2,26,0.077,22,25,0.88,8,46,54,23,8,10,11,32,112,1610612738,2021,1610612764,115,119.0
1610612738,22100098,2021-11-01,BOS vs. CHI,L,2,5,0.286,240,42,96,0.438,15,33,0.455,15,20,0.75,13,25,38,20,10,1,9,15,114,1610612738,2021,1610612741,128,118.33333333333333
1610612738,22100110,2021-11-03,BOS @ ORL,W,3,5,0.375,240,33,79,0.418,10,37,0.27,16,25,0.64,9,41,50,24,7,9,11,20,92,1610612738,2021,1610612753,79,119.71428571428571
1610612738,22100121,2021-11-04,BOS @ MIA,W,4,5,0.444,240,31,78,0.397,16,41,0.39,17,20,0.85,11,35,46,16,7,4,16,16,95,1610612738,2021,1610612748,78,114.625
1610612738,22100136,2021-11-06,BOS @ DAL,L,4,6,0.4,240,42,86,0.488,9,31,0.29,11,16,0.688,8,28,36,20,6,2,11,14,104,1610612738,2021,1610612742,107,110.55555555555556
1610612738,22100160,2021-11-10,BOS vs. TOR,W,5,6,0.455,240,42,94,0.447,10,29,0.345,10,15,0.667,12,32,44,21,10,5,15,13,104,1610612738,2021,1610612761,88,110.2
1610612738,22100175,2021-11-12,BOS vs. MIL,W,6,6,0.5,265,47,96,0.49,12,41,0.293,16,18,0.889,16,37,53,22,5,7,16,12,122,1610612738,2021,1610612749,113,105.2
1610612738,22100190,2021-11-13,BOS @ CLE,L,6,7,0.462,240,33,78,0.423,6,23,0.261,17,18,0.944,10,37,47,20,7,3,19,16,89,1610612738,2021,1610612739,91,105.0
1610612738,22100199,2021-11-15,BOS @ CLE,W,7,7,0.5,240,36,78,0.462,10,29,0.345,16,20,0.8,6,40,46,23,7,6,14,16,98,1610612738,2021,1610612739,92,104.4
1610612738,22100215,2021-11-17,BOS @ ATL,L,7,8,0.467,240,37,84,0.44,11,41,0.268,14,17,0.824,12,30,42,24,9,2,14,17,99,1610612738,2021,1610612737,110,100.7
1610612738,22100232,2021-11-19,BOS vs. LAL,W,8,8,0.5,240,44,88,0.5,11,30,0.367,31,38,0.816,12,39,51,22,7,2,12,20,130,1610612738,2021,1610612747,108,100.1
1610612738,22100243,2021-11-20,BOS vs. OKC,W,9,8,0.529,240,41,88,0.466,17,39,0.436,12,14,0.857,8,40,48,28,4,7,7,11,111,1610612738,2021,1610612760,105,99.4
1610612738,22100256,2021-11-22,BOS vs. HOU,W,10,8,0.556,240,39,92,0.424,12,35,0.343,18,19,0.947,11,47,58,19,10,3,14,24,108,1610612738,2021,1610612745,90,97.1
1610612738,22100270,2021-11-24,BOS vs. BKN,L,10,9,0.526,240,34,91,0.374,11,48,0.229,25,28,0.893,15,30,45,25,6,5,11,24,104,1610612738,2021,1610612751,123,98.2
1610612738,22100287,2021-11-26,BOS @ SAS,L,10,10,0.5,240,34,92,0.37,10,34,0.294,10,15,0.667,12,39,51,20,4,8,10,20,88,1610612738,2021,1610612759,96,102.7
1610612738,22100302,2021-11-28,BOS @ TOR,W,11,10,0.524,240,34,82,0.415,12,34,0.353,29,31,0.935,12,41,53,24,5,3,17,19,109,1610612738,2021,1610612761,97,101.6
1610612738,22100322,2021-12-01,BOS vs. PHI,W,12,10,0.545,240,33,79,0.418,11,28,0.393,11,15,0.733,4,42,46,18,5,8,13,15,88,1610612738,2021,1610612755,87,102.5
1610612738,22100339,2021-12-03,BOS @ UTA,L,12,11,0.522,240,47,91,0.516,14,39,0.359,22,22,1.0,5,25,30,23,9,3,6,22,130,1610612738,2021,1610612762,137,99.9
1610612738,22100347,2021-12-04,BOS @ POR,W,13,11,0.542,240,49,87,0.563,21,37,0.568,26,29,0.897,12,34,46,26,5,7,11,21,145,1610612738,2021,1610612757,117,104.5
1610612738,22100365,2021-12-07,BOS @ LAL,L,13,12,0.52,240,36,82,0.439,10,33,0.303,20,29,0.69,7,27,34,27,8,4,13,16,102,1610612738,2021,1610612747,117,107.0
1610612738,22100378,2021-12-08,BOS @ LAC,L,13,13,0.5,240,41,86,0.477,10,32,0.313,19,21,0.905,14,33,47,26,11,3,22,21,111,1610612738,2021,1610612746,114,107.7
1610612738,22100390,2021-12-10,BOS @ PHX,L,13,14,0.481,240,35,93,0.376,4,26,0.154,16,24,0.667,15,31,46,13,7,6,13,17,90,1610612738,2021,1610612756,111,108.3
1610612738,22100408,2021-12-13,BOS vs. MIL,W,14,14,0.5,240,43,86,0.5,20,47,0.426,11,13,0.846,7,33,40,31,6,5,11,15,117,1610612738,2021,1610612749,103,108.9
1610612738,22100435,2021-12-17,BOS vs. GSW,L,14,15,0.483,240,36,82,0.439,15,41,0.366,20,29,0.69,11,34,45,20,5,2,16,19,107,1610612738,2021,1610612744,111,110.2
1610612738,22100445,2021-12-18,BOS vs. NYK,W,15,15,0.5,240,42,89,0.472,17,45,0.378,13,17,0.765,12,33,45,23,6,3,12,20,114,1610612738,2021,1610612752,107,109.0
1610612738,22100457,2021-12-20,BOS vs. PHI,L,15,16,0.484,240,38,82,0.463,7,27,0.259,20,25,0.8,11,31,42,16,9,5,18,23,103,1610612738,2021,1610612755,108,110.1
1610612738,22100471,2021-12-22,BOS vs. CLE,W,16,16,0.5,240,43,92,0.467,11,30,0.367,14,18,0.778,12,36,48,24,12,5,13,24,111,1610612738,2021,1610612739,101,111.2
1610612738,22100489,2021-12-25,BOS @ MIL,L,16,17,0.485,240,38,89,0.427,17,45,0.378,20,24,0.833,11,33,44,24,9,8,14,23,113,1610612738,2021,1610612749,117,112.6
1610612738,22100503,2021-12-27,BOS @ MIN,L,16,18,0.471,240,33,89,0.371,16,47,0.34,21,28,0.75,15,38,53,23,8,10,14,16,103,1610612738,2021,1610612750,108,110.6
1610612738,22100518,2021-12-29,BOS vs. LAC,L,16,19,0.457,240,35,101,0.347,4,42,0.095,8,11,0.727,21,29,50,19,8,8,8,16,82,1610612738,2021,1610612746,91,109.7
1610612738,22100529,2021-12-31,BOS vs. PHX,W,17,19,0.472,240,45,83,0.542,10,27,0.37,23,26,0.885,13,38,51,28,6,7,17,18,123,1610612738,2021,1610612756,108,107.1
1610612738,22100546,2022-01-02,BOS vs. ORL,W,18,19,0.486,265,39,86,0.453,13,36,0.361,25,28,0.893,9,37,46,25,5,10,21,23,116,1610612738,2021,1610612753,111,106.5
1610612738,22100570,2022-01-05,BOS vs. SAS,L,18,20,0.474,240,40,90,0.444,9,28,0.321,8,9,0.889,13,28,41,19,10,9,8,12,97,1610612738,2021,1610612759,99,106.5
1610612738,22100578,2022-01-06,BOS @ NYK,L,18,21,0.462,240,38,80,0.475,17,45,0.378,12,13,0.923,8,30,38,22,5,10,12,16,105,1610612738,2021,1610612752,108,106.1
1610612738,22100595,2022-01-08,BOS vs. NYK,W,19,21,0.475,240,36,76,0.474,12,29,0.414,15,17,0.882,9,36,45,26,8,8,10,15,99,1610612738,2021,1610612752,75,105.8
1610612738,22100609,2022-01-10,BOS vs. IND,W,20,21,0.488,265,35,88,0.398,8,28,0.286,23,28,0.821,12,41,53,17,10,6,20,19,101,1610612738,2021,1610612754,98,102.6
1610612738,22100618,2022-01-12,BOS @ IND,W,21,21,0.5,240,40,78,0.513,18,38,0.474,21,25,0.84,7,30,37,23,6,5,11,22,119,1610612738,2021,1610612754,100,101.6
1610612738,22100635,2022-01-14,BOS @ PHI,L,21,22,0.488,240,37,78,0.474,11,31,0.355,14,18,0.778,7,37,44,20,4,4,20,21,99,1610612738,2021,1610612755,111,101.5
1610612738,22100647,2022-01-15,BOS vs. CHI,W,22,22,0.5,240,44,90,0.489,9,26,0.346,17,19,0.895,17,33,50,27,6,6,11,15,114,1610612738,2021,1610612741,112,100.9
1610612738,22100654,2022-01-17,BOS vs. NOP,W,23,22,0.511,240,38,80,0.475,10,32,0.313,18,20,0.9,5,42,47,22,6,4,14,18,104,1610612738,2021,1610612740,92,101.3
1610612738,22100671,2022-01-19,BOS vs. CHA,L,23,23,0.5,240,39,90,0.433,14,46,0.304,10,13,0.769,8,30,38,27,8,3,14,20,102,1610612738,2021,1610612766,111,101.4
1610612738,22100688,2022-01-21,BOS vs. POR,L,23,24,0.489,240,37,82,0.451,11,37,0.297,20,23,0.87,8,34,42,25,7,7,11,24,105,1610612738,2021,1610612757,109,101.7
1610612738,22100699,2022-01-23,BOS @ WAS,W,24,24,0.5,240,40,90,0.444,19,39,0.487,17,21,0.81,11,46,57,26,5,3,13,16,116,1610612738,2021,1610612764,87,101.5
1610612738,22100717,2022-01-25,BOS vs. SAC,W,25,24,0.51,240,51,103,0.495,20,45,0.444,6,7,0.857,17,50,67,32,6,6,11,12,128,1610612738,2021,1610612758,75,100.3
1610612738,22100737,2022-01-28,BOS @ ATL,L,25,25,0.5,240,30,86,0.349,7,36,0.194,25,27,0.926,16,36,52,15,5,8,16,25,92,1610612738,2021,1610612737,108,97.0
1610612738,22100745,2022-01-29,BOS @ NOP,W,26,25,0.51,240,43,81,0.531,14,41,0.341,7,11,0.636,6,37,43,31,6,7,14,19,107,1610612738,2021,1610612740,97,100.3
1610612738,22100762,2022-01-31,BOS vs. MIA,W,27,25,0.519,240,44,84,0.524,16,42,0.381,18,27,0.667,9,35,44,24,9,6,10,15,122,1610612738,2021,1610612748,92,100.2
1610612738,22100775,2022-02-02,BOS vs. CHA,W,28,25,0.528,240,42,82,0.512,14,36,0.389,15,17,0.882,6,36,42,31,9,5,18,21,113,1610612738,2021,1610612766,107,99.4
1610612738,22100788,2022-02-04,BOS @ DET,W,29,25,0.537,240,37,82,0.451,9,28,0.321,19,25,0.76,11,44,55,23,4,9,13,17,102,1610612738,2021,1610612765,93,99.0
1610612738,22100806,2022-02-06,BOS @ ORL,W,30,25,0.545,240,45,99,0.455,13,46,0.283,13,14,0.929,16,39,55,29,9,6,14,17,116,1610612738,2021,1610612753,83,97.1
1610612738,22100817,2022-02-08,BOS @ BKN,W,31,25,0.554,240,50,91,0.549,14,40,0.35,12,16,0.75,11,41,52,32,6,8,13,14,126,1610612738,2021,1610612751,91,96.2
